"general","specific","api_name_fk","expert"
"benchmark","framework","com.facebook.presto.benchmark.framework.QueryException.Type.CLUSTER_CONNECTION","APM"
"benchmark","framework","com.facebook.presto.benchmark.framework.QueryException.Type.PRESTO","APM"
"benchmark","framework","com.facebook.presto.benchmark.framework.QueryResult","APM"
"benchmark","framework","com.facebook.presto.benchmark.framework.StreamExecutionPhase","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.BenchmarkPrestoActionFactory","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.PrestoAction","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.PrestoActionFactory","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.PrestoClusterConfig","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.PrestoExceptionClassifier","APM"
"benchmark","prestoaction","com.facebook.presto.benchmark.prestoaction.SqlExceptionClassifier","APM"
"benchmark","retry","com.facebook.presto.benchmark.retry.RetryConfig","APM"
"benchmark","retry","com.facebook.presto.benchmark.retry.RetryDriver","APM"
"benchmark","source","com.facebook.presto.benchmark.source.BenchmarkCommand","APM"
"benchmark","source","com.facebook.presto.benchmark.source.BenchmarkSuiteDao","APM"
"benchmark","source","com.facebook.presto.benchmark.source.BenchmarkSuiteModule","APM"
"benchmark","source","com.facebook.presto.benchmark.source.BenchmarkSuiteSupplier","APM"
"benchmark","source","com.facebook.presto.benchmark.source.MySqlBenchmarkSuiteSupplier.MYSQL_BENCHMARK_SUITE_SUPPLIER","APM"
"benchmark","source","com.facebook.presto.benchmark.source.PhaseSpecificationsColumnMapper.PHASE_SPECIFICATIONS_CODEC","APM"
"benchmark","source","com.facebook.presto.benchmark.source.StringToStringMapColumnMapper.MAP_CODEC","APM"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.Encoding","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.Encoding.DICTIONARY","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.Encoding.RUN_LENGTH","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.assertBlockEquals","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createAllNullsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createArrayBigintBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createBlockOfReals","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createBooleansBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createDoubleSequenceBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createDoublesBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createEmptyBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createEmptyLongsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createIntsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createLongDecimalsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createLongDictionaryBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createLongRepeatBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createLongSequenceBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createLongsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createMapBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createMapType","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRLEBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomBlockForType","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomBooleansBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomDictionaryBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomIntsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomLongDecimalsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomLongsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomShortDecimalsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomSmallintsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRandomStringBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRleBlockWithRandomValue","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createRowBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createSequenceBlockOfReal","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createShortDecimalsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createSlicesBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createStringArraysBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createStringSequenceBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createStringsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createTimestampsWithTimezoneBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.createTypedLongsBlock","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.toValues","Data Structure"
"block","BlockAssertions","com.facebook.presto.block.BlockAssertions.wrapBlock","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.alternatingNullValues","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.assertBlock","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.assertBlockPosition","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.createTestDictionaryBlock","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.createTestDictionaryExpectedValues","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.createTestRleBlock","Data Structure"
"block","ColumnarTestUtils","com.facebook.presto.block.ColumnarTestUtils.createTestRleExpectedValues","Data Structure"
"block","block","com.facebook.presto.block.BlockAssertions","Data Structure"
"block","block","com.facebook.presto.block.BlockJsonSerde","Data Structure"
"bson","bson","org.bson.Document","IO"
"bson","types","org.bson.types.Binary","IO"
"bson","types","org.bson.types.ObjectId","IO"
"bytecode","Access","com.facebook.presto.bytecode.Access.FINAL","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.INTERFACE","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.PRIVATE","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.PUBLIC","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.STATIC","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.a","Interpreter"
"bytecode","Access","com.facebook.presto.bytecode.Access.toAccessModifier","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_BOOLEAN","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_BYTE","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_CHAR","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_DOUBLE","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_FLOAT","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_INT","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_LONG","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.AType.T_SHORT","Interpreter"
"bytecode","ArrayOpCode","com.facebook.presto.bytecode.ArrayOpCode.getArrayOpCode","Interpreter"
"bytecode","BytecodeUtils","com.facebook.presto.bytecode.BytecodeUtils.dumpBytecodeTree","Interpreter"
"bytecode","BytecodeUtils","com.facebook.presto.bytecode.BytecodeUtils.makeClassName","Interpreter"
"bytecode","BytecodeUtils","com.facebook.presto.bytecode.BytecodeUtils.toJavaIdentifierString","Interpreter"
"bytecode","ClassGenerator","com.facebook.presto.bytecode.ClassGenerator.classGenerator","Interpreter"
"bytecode","ClassInfoLoader","com.facebook.presto.bytecode.ClassInfoLoader.createClassInfoLoader","Interpreter"
"bytecode","MethodDefinition","com.facebook.presto.bytecode.MethodDefinition.methodDescription","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.AALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.AASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ACONST_NULL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ANEWARRAY","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ARRAYLENGTH","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.BALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.BASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.BIPUSH","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.CALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.CASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.CHECKCAST","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DCMPG","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DCMPL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DCONST_0","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.DCONST_1","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FCMPG","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FCMPL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FCONST_0","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FCONST_1","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.FCONST_2","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.GETFIELD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.GETSTATIC","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.GOTO","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_0","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_1","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_2","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_3","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_4","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_5","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ICONST_M1","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFEQ","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFGE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFGT","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFLE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFLT","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFNE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFNONNULL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IFNULL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ACMPEQ","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ACMPNE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPEQ","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPGE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPGT","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPLE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPLT","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.IF_ICMPNE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ILOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INSTANCEOF","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INVOKEDYNAMIC","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INVOKEINTERFACE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INVOKESPECIAL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INVOKESTATIC","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.INVOKEVIRTUAL","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.ISTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.LALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.LASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.LCMP","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.LCONST_0","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.LCONST_1","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.NEW","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.NEWARRAY","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.NOP","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.PUTFIELD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.PUTSTATIC","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.SALOAD","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.SASTORE","Interpreter"
"bytecode","OpCode","com.facebook.presto.bytecode.OpCode.SIPUSH","Interpreter"
"bytecode","Parameter","com.facebook.presto.bytecode.Parameter.arg","Interpreter"
"bytecode","ParameterizedType","com.facebook.presto.bytecode.ParameterizedType.type","Interpreter"
"bytecode","ParameterizedType","com.facebook.presto.bytecode.ParameterizedType.typeFromJavaClassName","Interpreter"
"bytecode","ParameterizedType","com.facebook.presto.bytecode.ParameterizedType.typeFromPathName","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.Access","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.ByteCodeTooLargeException","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.BytecodeBlock","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.BytecodeNode","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.BytecodeVisitor","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.ClassDefinition","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.CompilationException","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.DynamicClassLoader","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.FieldDefinition","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.MethodDefinition","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.MethodGenerationContext","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.OpCode","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.Parameter","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.ParameterizedType","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.Scope","Interpreter"
"bytecode","bytecode","com.facebook.presto.bytecode.Variable","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.CaseStatement","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.DoWhileLoop","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.FlowControl","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.ForLoop","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.IfStatement","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.SwitchStatement","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.SwitchStatement.SwitchBuilder","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.TryCatch","Interpreter"
"bytecode","control","com.facebook.presto.bytecode.control.WhileLoop","Interpreter"
"bytecode","debug","com.facebook.presto.bytecode.debug.DebugNode","Interpreter"
"bytecode","debug","com.facebook.presto.bytecode.debug.LineNumberNode","Interpreter"
"bytecode","debug","com.facebook.presto.bytecode.debug.LocalVariableNode","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.ArithmeticBytecodeExpression.createArithmeticBytecodeExpression","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.ArithmeticBytecodeExpression.getNumericOpCode","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpression","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressionAssertions.assertBytecodeExpression","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressionAssertions.assertBytecodeExpressionType","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressionAssertions.assertBytecodeNode","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.add","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.and","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.bitwiseAnd","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.bitwiseOr","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.bitwiseXor","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantBoolean","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantClass","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantDouble","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantFalse","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantFloat","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantInt","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantLong","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantNull","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantNumber","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantString","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.constantTrue","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.defaultValue","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.divide","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.equal","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.getStatic","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.greaterThan","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.greaterThanOrEqual","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.inlineIf","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.invokeDynamic","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.invokeStatic","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.lessThan","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.lessThanOrEqual","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.multiply","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.negate","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.newArray","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.newInstance","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.not","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.notEqual","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.or","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.remainder","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.setStatic","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.shiftLeft","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.shiftRight","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.shiftRightUnsigned","Interpreter"
"bytecode","expression","com.facebook.presto.bytecode.expression.BytecodeExpressions.subtract","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BooleanConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BoxedBooleanConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BoxedDoubleConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BoxedFloatConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BoxedIntegerConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.BoxedLongConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.ClassConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.DoubleConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.FloatConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.IntConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.LongConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.StringConstant","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadBoolean","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadClass","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadDouble","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadFloat","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadInt","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadLong","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadNull","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadNumber","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.Constant.loadString","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.GetFieldInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.PutFieldInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.getFieldInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.getStaticInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.putFieldInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.FieldInstruction.putStaticInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.InstructionNode","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.InvokeInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.InvokeInstruction.InvokeDynamicInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.InvokeInstruction.invokeStatic","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.JumpInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.JumpInstruction.jump","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.LabelNode","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.TypeInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.TypeInstruction.cast","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.TypeInstruction.instanceOf","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.IncrementVariableInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.LoadVariableInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.StoreVariableInstruction","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.incrementVariable","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.loadVariable","Interpreter"
"bytecode","instruction","com.facebook.presto.bytecode.instruction.VariableInstruction.storeVariable","Interpreter"
"cache","CacheResult","com.facebook.presto.cache.CacheResult.MISS","Big Data"
"cache","CacheType","com.facebook.presto.cache.CacheType.ALLUXIO","Big Data"
"cache","CacheType","com.facebook.presto.cache.CacheType.FILE_MERGE","Big Data"
"cache","TestingCacheUtils","com.facebook.presto.cache.TestingCacheUtils.stressTest","Big Data"
"cache","TestingCacheUtils","com.facebook.presto.cache.TestingCacheUtils.validateBuffer","Big Data"
"cache","alluxio","com.facebook.presto.cache.alluxio.AlluxioCacheConfig","Big Data"
"cache","alluxio","com.facebook.presto.cache.alluxio.AlluxioCachingConfigurationProvider","Big Data"
"cache","alluxio","com.facebook.presto.cache.alluxio.AlluxioCachingFileSystem","Big Data"
"cache","cache","com.facebook.presto.cache.CacheConfig","Big Data"
"cache","cache","com.facebook.presto.cache.CacheFactory","Big Data"
"cache","cache","com.facebook.presto.cache.CacheManager","Big Data"
"cache","cache","com.facebook.presto.cache.CacheResult","Big Data"
